"Web ID","Region of Incident","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"44378","US-Mexico Border","January 31, 2018","2018","Jan","1","","1","","","1","","Drowning","Río Bravo, near La Ensenada in Poblado Venecia, Gustavo Díaz Ordaz, Tamaulipas, Mexico","El Mañana, La Tarde","26.223844800000, -98.596829300000","Central America to US","http://bit.ly/2EbcEIw, http://bit.ly/2DYHPYs","Central America","3"
"44365","Europe","January 29, 2018","2018","Jan","1","","1","","","1","","Vehicle Accident","E40 motorway, near Jabbeke, Belgium","Franceinfo, Sudinfo, 7sur7","51.193207888915, 3.081177320532","","http://bit.ly/2DRvsx2, http://bit.ly/2nlBSdI, http://bit.ly/2BDOotr","Western Europe",""
"44364","Mediterranean","January 28, 2018","2018","Jan","1","","1","","1","","","Unknown","University Hospital Habib Bourguiba in Sfax, Tunisia, after being evacuated from Sos Méditerranée's Aquarius ship","Agence Tunis Afrique Presse, Mosaique FM, La Reppublica, IOM Tunisia","34.740267700000, 10.748212700000","Central Mediterranean","http://bit.ly/2EncKL1, http://bit.ly/2nnHDra, http://bit.ly/2BDQycD","Uncategorized","3"
"44826","Europe","January 28, 2018","2018","Jan","1","","1","","","1","","Presumed drowning","Evros River, near Kastanies, Greece","Thrakinea","41.658826381798, 26.486183883142","","https://bit.ly/2KQ4qFq","Southern Europe","1"
"44116","Mediterranean","January 27, 2018","2018","Jan","2","32","34","96","2","","3","Drowning","Unspecified location between North Africa and Italy","SOS Méditerranée, IOM Italy","34.750921892473, 13.535156250000","Central Mediterranean","http://bit.ly/2DVF9dk","Uncategorized",""
"44363","Central America","January 27, 2018","2018","Jan","1","","1","","","1","","Murdered","Highway 150 between Orizaba and Tehuacán, near Acultzingo, Veracruz, Mexico","El Mundo de Orizaba","18.715818884297, -97.323043762549","Central America to US","http://bit.ly/2DUbIJc","Central America",""
"44114","US-Mexico Border","January 26, 2018","2018","Jan","1","","1","","","1","","Drowning","Off the coast of Tijuana, Mexico, near border with the United States","El Debate, Uniradio Informa","32.533473459971, -117.124678603300","Central America to US","http://bit.ly/2FpwGMq, http://bit.ly/2GqXUnh","Central America",""
"44113","Mediterranean","January 26, 2018","2018","Jan","2","","2","","1","1","","Drowning","Unspecified location off the coast of Mostaganem and Abdelmalek Ramdan, Algeria","IOM Algeria","36.280790301064, 0.094711585937","Western Mediterranean","","Uncategorized",""
"44418","Southeast Asia","January 26, 2018","2018","Jan","1","","1","","","","","Shot","Border fence in Maungni village, Maungtaw Town, Myanmar","Myanmar Ministry of Information","20.820296416541, 92.352199585059","","http://bit.ly/2Hjetlv","Southern Asia","5"
"44115","Central America","January 25, 2018","2018","Jan","1","","1","33","","1","","Vehicle Accident","Highway in Río Hondo, Zacapa, Guatemala","Guatemalan General Directorate of Migration via IOM Guatemala","15.040298586433, -89.588613510132","Central America to US","http://bit.ly/2nbLkQJ, http://bit.ly/2FsrIi9, http://bit.ly/2GDau2U","Central America",""
"44112","Central America","January 24, 2018","2018","Jan","1","","1","","","1","","Hit by train","Train tracks near Ciudad Guzmán, Jalisco, Mexico","Informativo del Sur de Jalisco","19.705017100000, -103.468518300000","Central America to US","http://bit.ly/2GcdQJT","Central America",""
"44632","US-Mexico Border","January 24, 2018","2018","Jan","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.331132800000, -111.491774200000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"44110","Mediterranean","January 23, 2018","2018","Jan","","1","1","","1","","1","Presumed drowning","Off the coast of Aïn El Turk, Oran, Algeria","Le Quotidien, Radio Algérienne, Algerie Presse Service","35.805774336301, -0.803585382031","Western Mediterranean","http://bit.ly/2DyQaO8, http://bit.ly/2rGkCEC, http://bit.ly/2n8yhPU, http://bit.ly/2FeKUj3, http://bit.ly/2DEaySe","Uncategorized",""
"44111","Horn of Africa","January 23, 2018","2018","Jan","30","","30","146","5","6","","Drowning","Off the coast of Arah, Lahj Governorate, Yemen","IOM Yemen","12.441872387315, 44.026574890625","","","Western Asia",""
"44107","Middle East","January 23, 2018","2018","Jan","1","","1","","1","","","Unknown","Near Masna'a border crossing, Lebanon, near border with Syria","The Daily Star, Al Bawaba, Al-Mustaqbal","33.705516893622, 35.965892444238","","http://bit.ly/2DzRO6n, http://bit.ly/2DAzni1, http://bit.ly/2n3nnv2","Western Asia",""
"44109","Mediterranean","January 23, 2018","2018","Jan","3","","3","57","","","","Presumed drowning","Off the coast of Nador, Morocco","Caminando Fronteras, EFE","35.359236275280, -2.644685650781","Western Mediterranean","http://bit.ly/2BpaHD2, http://bit.ly/2DxbJi5","Uncategorized",""
"44108","US-Mexico Border","January 23, 2018","2018","Jan","1","","1","","1","","","Drowning","Río Bravo, Colonia Hidalgo, Nuevo Laredo, Tamaulipas, Mexico","Hoy Tamaulipas, El Debate, La Opinión, Prensa Libre","27.496487317043, -99.525606993640","Central America to US","http://bit.ly/2Br7XF6, http://bit.ly/2GbG2g0, http://bit.ly/2BpqUrL, http://bit.ly/2GhNfLN","Central America",""
"44362","Sub-Saharan Africa","January 22, 2018","2018","Jan","2","1","3","11","","","3","Presumed drowning","Off the coast of Ndzuani, Anjouan, Comoros - en route to Mayotte (France)","Al-Watwan, IOM Madagascar","-12.126221072790, 44.405818229395","","http://bit.ly/2DZqYUy","Eastern Africa",""
"44621","Central America","January 22, 2018","2018","Jan","1","","1","","","1","","Hit by train","Train tracks near Rancho Viejo, Nogales, Veracruz, Mexico","El Mundo de Orizaba","18.830010000000, -97.166058900000","Central America to US","http://bit.ly/2oyMshb","Central America","1"
"44106","Mediterranean","January 21, 2018","2018","Jan","1","","1","","","1","","Presumed drowning","Body washed up in Qarapoli, Libya","IOM Libya","32.791261100000, 13.736076500000","Central Mediterranean","","Uncategorized",""
"44104","US-Mexico Border","January 21, 2018","2018","Jan","5","","5","","","5","","Exposure","Lasater Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.194106100000, -98.054825900000","Central America to US","","Northern America","4"
"44105","Europe","January 20, 2018","2018","Jan","1","","1","","","1","","Hit by train","Train tracks near Balerna, Canton Ticino, Switzerland, near border with Italy","Servizio Informazione Religiosa, Radiotelevisione svizzera, Ticinonews","45.848425100000, 9.007749500000","","http://bit.ly/2DwqmlP, http://bit.ly/2E9doLM, http://bit.ly/2DFy6pF","Western Europe",""
"44103","Mediterranean","January 20, 2018","2018","Jan","2","","2","34","","","","Drowning","10 miles west of Alboran Island, Spain","Salvamento Marítimo, Caminando Fronteras, eldiario.es, Público","35.940576396122, -3.121201465723","Western Mediterranean","http://bit.ly/2DX0hx7, http://bit.ly/2DwuI0a, http://bit.ly/2BjAD2P, http://bit.ly/2DuEMXx","Uncategorized",""
"45796","US-Mexico Border","January 20, 2018","2018","Jan","1","","1","","","","","Unknown (skeletal remains)","Isabella Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.114416200000, -98.427025500000","","","Northern America","4"
"44631","US-Mexico Border","January 19, 2018","2018","Jan","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.014058000000, -112.104406300000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"44651","US-Mexico Border","January 19, 2018","2018","Jan","1","","1","","","1","","Exposure","900 Mebus Road, east of Tornillo port of entry, El Paso County, Texas, USA","KFOX14","31.443461872818, -105.994257793070","Central America to US","http://bit.ly/2tEfaD1","Northern America","1"
"44102","Middle East","January 19, 2018","2018","Jan","16","","16","6","8","6","2","Hypothermia, frostbite","Masna'a, Lebanon, near the border with Syria","UNHCR, The National, The Daily Star Lebanon, AFP, Anadolu Agency, EFE","33.688949891001, 35.970183978662","","http://bit.ly/2BiHI3G, http://bit.ly/2mUzlq1, http://bit.ly/2n29n4v, http://bit.ly/2mYXuLW, http://bit.ly/2DZBwQU, http://bit.ly/2rzloU3","Western Asia",""
"44101","Central Asia","January 18, 2018","2018","Jan","52","","52","5","","","","Bus fire","Aktobe region, Kazakshtan, near the border with Russia","Reuters, EurasiaNet, Asia News","49.064854076832, 57.860108698437","","http://reut.rs/2DCMIW7, http://bit.ly/2G81Byc, http://bit.ly/2Bk7rZz","Central Asia",""
"44630","US-Mexico Border","January 17, 2018","2018","Jan","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","31.994316100000, -112.806239000000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"44096","Mediterranean","January 16, 2018","2018","Jan","3","","3","","","3","2","Unknown","Unspecified location off the coast of Libya","IOM Italy, Proactiva Open Arms","33.416093240500, 13.213310956250","Central Mediterranean","http://tmsnrt.rs/2rhg33h, http://bit.ly/2FLYwUn, http://bit.ly/2DjCA0Q, http://bit.ly/2DudHTy","Uncategorized",""
"44097","Mediterranean","January 16, 2018","2018","Jan","2","","2","17","1","1","","Drowning","8 nautical miles off Cap Falcon, Aïn El Turk, wilaya of Oran, Algeria","ObservAlgerie, Algerie Monde Infos","35.852954014280, -0.814755301172","Western Mediterranean","http://bit.ly/2FNqXRt, http://bit.ly/2DhiGHW, http://bit.ly/2DFeGxQ","Uncategorized",""
"44095","US-Mexico Border","January 15, 2018","2018","Jan","1","","1","","","","1","Hypothermia","Nogales, Sonora, Mexico","El Siglo de Durango","31.299903144279, -110.938029750290","Central America to US","http://bit.ly/2DclAd1","Central America",""
"44093","North Africa","January 15, 2018","2018","Jan","7","","7","20","","","","Drowning, Hypothermia, Malnutrition","Playa Bastián in Costa Teguise, Lanzarote, Canary Islands, Spain","Salvamento Marítimo, Europa Press","28.992240230537, -13.495853341070","Western African","http://bit.ly/2mI5zFx, http://bit.ly/2r7ZgQf, http://bit.ly/2mINwhN, http://bit.ly/2DRdyL7","Uncategorized",""
"44092","Europe","January 14, 2018","2018","Jan","1","","1","","","1","","Electrocution on railway","Menton train station, France, near the border with Ventimiglia, Italy","Le Parisien, Midi Libre, TV5 Monde","43.774335500000, 7.493156700000","","http://bit.ly/2mxRtpp, http://bit.ly/2Dk0QDH, http://bit.ly/2EI3Bvg","Southern Europe",""
"44629","US-Mexico Border","January 14, 2018","2018","Jan","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.377021100000, -113.165430700000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"44091","Mediterranean","January 13, 2018","2018","Jan","1","","1","","","1","","Drowning","Off the coast of Mostaganem, Algeria","ObservAlgerie","36.058654404974, 0.061860512109","Western Mediterranean","http://bit.ly/2B25ssT","Uncategorized",""
"44094","Europe","January 13, 2018","2018","Jan","1","","1","","","1","","Hit by train","Train tracks near Bolzano, South Tyrol, Italy","ANSA, Secolo Trentino","46.498295300000, 11.354758200000","","http://bit.ly/2mDBPbQ, http://bit.ly/2DCQqfY","Southern Europe",""
"44090","Mediterranean","January 12, 2018","2018","Jan","1","","1","","","1","","Presumed drowning","Beach in Zemmouri El Bahri, 16 kms east of Boumerdès, Algeria","El Watan","36.801272200000, 3.568616200000","Western Mediterranean","http://bit.ly/2FArw0Z","Uncategorized",""
"44089","Europe","January 11, 2018","2018","Jan","1","","1","","","1","","Vehicle Accident","A14 motorway near Castel San Pietro, Bologna, Italy","Gazzetta del Sud, Bologna Today","44.438246540770, 11.569513556250","","http://bit.ly/2Dny6r9, http://bit.ly/2mmu5uT","Southern Europe",""
"44088","Caribbean","January 10, 2018","2018","Jan","5","13","18","","2","2","","Presumed drowning","Bodies recovered at beach in Koraal Tabak, Curaçao","El Nacional, El Nuevo Herald, Infobae, Noticias Curazao","12.149829489997, -68.805908591943","","http://bit.ly/2mi1QgX, https://yhoo.it/2mlBVF5, https://ind.pn/2ARObCA, http://bit.ly/2Ewlayk, http://abcn.ws/2D3xxSo","Caribbean",""
"44087","Mediterranean","January 09, 2018","2018","Jan","3","8","11","43","","","","Presumed drowning","Unspecified location between Morocco and Spain","Caminando Fronteras","35.891005756583, -5.659332275391","Western Mediterranean","http://bit.ly/2Fm9Beh","Uncategorized",""
"44086","Mediterranean","January 09, 2018","2018","Jan","","100","100","16","","","","Presumed drowning","Off the coast of Al Khums, Libya","IOM Libya, Reuters, AFP, Libyan Navy","33.461246171967, 14.630447728125","Central Mediterranean","http://bit.ly/2FnDv26, http://reut.rs/2CJiA7F, https://yhoo.it/2CZHMv7, http://bit.ly/2Fm5Fun","Uncategorized",""
"44085","Europe","January 09, 2018","2018","Jan","1","","1","","","1","","Vehicle Accident","A16 motorway, km 90 near Marck, Calais, France","La Voix du Nord, Le Parisien, Franceinfo","50.937727764813, 1.949506613770","","http://bit.ly/2CN2euE, http://bit.ly/2FjtPpj, http://bit.ly/2CUJgFN, http://bit.ly/2FwCvZw","Western Europe",""
"44080","Mediterranean","January 07, 2018","2018","Jan","2","10","12","270","2","","","Presumed drowning","Off the coast of Garabuli, Libya","IOM Libya","32.983002330562, 13.768852058594","Central Mediterranean","http://bit.ly/2Enoaxc","Uncategorized",""
"44079","Mediterranean","January 06, 2018","2018","Jan","8","56","64","86","6","2","5","Unknown","Unspecified location off the coast of Libya","IOM Italy, SOS Méditerranée, MSF Sea","34.078380455797, 13.268242596875","Central Mediterranean","http://bbc.in/2Ej8fzR, http://bit.ly/2D7iXdi, http://bit.ly/2Fi3Yy0","Uncategorized",""
"44078","Mediterranean","January 05, 2018","2018","Jan","4","","4","4","","","","Presumed drowning","Near Tanger-Med cargo port, 40km east of Tangiers, Morocco","Salvamento Marítimo","35.880538323659, -5.519505224414","Western Mediterranean","http://bit.ly/2qG7miM, http://bit.ly/2mcXFDW","Uncategorized",""
"44077","Mediterranean","January 04, 2018","2018","Jan","1","","1","","","1","","Presumed drowning","Off the coast of Sanlúcar de Barrameda, Cádiz, Spain","Andalucía Información","36.784676783801, -6.580935208594","Western Mediterranean","http://bit.ly/2AwvkMU","Uncategorized",""
"44377","US-Mexico Border","January 04, 2018","2018","Jan","1","","1","","","1","","Unknown (skeletal remains)","East Ranch-Santa Fe Feeders, near Encino, 20 miles south of Falfurrias, Brooks County, Texas, USA","South Texas Human Rights Center, KRIS TV, Caller Times","26.807768600000, -98.118294000000","Central America to US","http://bit.ly/2EFoOHq, http://bit.ly/2FNkUvz","Northern America","4"
"44054","US-Mexico Border","January 03, 2018","2018","Jan","1","","1","","","1","","Drowning","Rio Bravo, at Donna Rio Bravo International Bridge, Tamaulipas, Mexico","El Manana","26.063548853703, -98.076034806885","Central America to US","http://bit.ly/2CSAtBY","Central America",""
"44375","US-Mexico Border","January 02, 2018","2018","Jan","1","","1","","","","","Unknown","Ranch near Falfurrias, Brooks County, Texas, USA","South Texas Human Rights Center, KRIS TV, Caller Times","27.247483900000, -98.378807900000","Central America to US","http://bit.ly/2EFoOHq, http://bit.ly/2FNkUvz","Northern America","4"
"44376","US-Mexico Border","January 02, 2018","2018","Jan","1","","1","","","1","","Unknown (skeletal remains)","Mariposa Ranch near Falfurrias, Brooks County, Texas, USA","South Texas Human Rights Center, KRIS TV, Caller Times","27.105805200000, -98.146774000000","Central America to US","http://bit.ly/2EFoOHq, http://bit.ly/2FNkUvz","Northern America","4"
"44645","Europe","January 02, 2018","2018","Jan","","1","1","1","","","","Presumed drowning","Kolpa/Kupa river, near Ukovaci, municipality of Črnomelj, Slovenia","IOM Slovenia, zurnal24.si","45.559706177834, 15.298820708203","Western Balkans","http://bit.ly/2oOTrni","Southern Europe","1"
"44628","US-Mexico Border","January 02, 2018","2018","Jan","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.273261300000, -111.689688400000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"44083","South America","January 01, 2018","2018","Jan","4","","4","2","1","3","","Vehicle Accident","BR-471 motorway near Santa Vitória do Palmar, Rio Grande do Sul, Brazil","El Nuevo Herald, O Globo, Diaro de Cuba","-33.517699135035, -53.334209461133","","https://bit.ly/2GFOO92, http://hrld.us/2D0Ebf9, http://bit.ly/2FpLXhe, https://glo.bo/2m8LfMj","South America","3"
